Date,Open,High,Low,Close,Volume,stock_id
2017/6/22,33.99867526,34.21558215,33.84707033,33.96602249,76425200,AAPL
2017/6/23,33.8494035,34.32287036,33.8447378,34.11762238,141757600,AAPL
2017/6/26,34.32519532,34.58408632,33.90770623,34.0103302,102769600,AAPL
2017/6/27,33.82140966,34.08963207,33.49721312,33.52286911,99047600,AAPL
2017/6/28,33.70013071,34.07797032,33.38992769,34.01266479,88329600,AAPL
2017/6/29,33.75144294,33.84940122,33.18467996,33.51120758,125997600,AAPL
2017/6/30,33.69080451,33.80975667,33.53453744,33.59051514,92096400,AAPL
2017/7/3,33.79109617,33.88905447,33.37593805,33.46923065,57111200,AAPL
2017/7/5,33.51353422,33.77009055,33.287296,33.60682678,86278400,AAPL
2017/7/6,33.35727486,33.46922667,33.21500135,33.2896347,96515200,AAPL
2017/7/7,33.32928612,33.76077237,33.32928612,33.62782669,76806800,AAPL
2017/7/10,33.61151526,34.04066705,33.43891998,33.83308792,84362400,AAPL
2017/7/11,33.75610308,34.01732872,33.67447296,33.9426918,79127200,AAPL
2017/7/12,34.02199447,34.09429676,33.77710052,33.99167633,99538000,AAPL
2017/7/13,33.93568927,34.63306314,33.92169574,34.46513367,100797600,AAPL
2017/7/14,34.51178151,34.82898123,34.36251126,34.76134109,80528400,AAPL
2017/7/17,34.71004914,35.19517502,34.65174037,34.88264084,95174000,AAPL
2017/7/18,34.79866212,35.01557253,34.67504785,35.00391006,71475200,AAPL
2017/7/19,35.09721847,35.31646004,34.97360414,35.22316742,83692000,AAPL
2017/7/20,35.33510963,35.39108732,35.02957229,35.06455612,68974800,AAPL
2017/7/21,34.98291608,35.08787111,34.72402511,35.04822159,105010400,AAPL
2017/7/24,35.12053365,35.55435097,34.96193197,35.47271729,85972800,AAPL
2017/7/25,35.40507948,35.88087739,35.40507948,35.62432098,75415600,AAPL
2017/7/26,35.76658797,35.90186113,35.69894782,35.79224396,63124000,AAPL
2017/7/27,35.85988408,35.91586176,34.35551892,35.1158638,129905200,AAPL
2017/7/28,34.95959478,35.03889383,34.79633099,34.86863327,68854800,AAPL
2017/7/31,34.96192567,35.06221857,34.54910227,34.68904114,79383600,AAPL
2017/8/1,34.77533757,35.03655962,34.61440486,34.9969101,141474400,AAPL
2017/8/2,37.14966204,37.25928275,36.42197015,36.6505394,279747200,AAPL
2017/8/3,36.62955722,36.66687568,36.15609046,36.28437042,108389200,AAPL
2017/8/4,36.40098692,36.71118633,36.31235649,36.47562027,82239600,AAPL
2017/8/7,36.63190434,37.06572177,36.54094279,37.04006577,87481200,AAPL
2017/8/8,36.99107114,37.74441917,36.91410317,37.33625793,144823600,AAPL
2017/8/9,37.14501082,37.61381552,37.11002698,37.56483459,104526000,AAPL
2017/8/10,37.4407324,37.46414892,36.20675957,36.36832428,163217200,AAPL
2017/8/11,36.66804169,37.12931936,36.54394196,36.8740921,105028400,AAPL
2017/8/14,37.30492785,37.51332204,37.17146011,37.42902756,88490800,AAPL
2017/8/15,37.61868845,37.9792793,37.49692897,37.83879089,117862000,AAPL
2017/8/16,37.91839897,38.05186314,37.49926684,37.68658829,110686400,AAPL
2017/8/17,37.58590456,37.6303938,36.95837827,36.96306229,111762400,AAPL
2017/8/18,36.96306722,37.34707461,36.69613529,36.87877274,109712400,AAPL
2017/8/21,36.87876568,36.97008439,36.31914519,36.81086349,105474000,AAPL
2017/8/22,37.04969736,37.46414547,37.00052767,37.41263199,86418400,AAPL
2017/8/23,37.24639039,37.57420027,37.20190115,37.45946503,77596400,AAPL
2017/8/24,37.56483289,37.63742268,37.12463156,37.29322052,79275600,AAPL
2017/8/25,37.38219651,37.59527473,37.29322158,37.43136978,101920400,AAPL
2017/8/28,37.49692845,37.93244931,37.44775519,37.80834961,103864000,AAPL
2017/8/29,37.48756338,38.19469658,37.46414686,38.14552689,118067600,AAPL
2017/8/30,38.3539176,38.37499033,38.07527747,38.24855042,109078400,AAPL
2017/8/31,38.31645474,38.52250868,38.27898973,38.40074921,107140400,AAPL
2017/9/1,38.58806969,38.62085067,38.31411356,38.41245651,66364400,AAPL
2017/9/5,38.34221109,38.45928654,37.59526912,37.9511795,117874000,AAPL
2017/9/6,38.09870607,38.16426806,37.58591488,37.91138458,86606800,AAPL
2017/9/7,37.95353153,37.98865632,37.54845134,37.75918579,87714000,AAPL
2017/9/8,37.66552727,37.73342949,37.11995505,37.14337158,114446000,AAPL
2017/9/11,37.58122155,37.94415618,37.43838935,37.81537247,126323200,AAPL
2017/9/12,38.07528385,38.39138905,37.17614512,37.66551971,286856000,AAPL
2017/9/13,37.43370801,37.45478431,36.97477419,37.38219452,179629600,AAPL
2017/9/14,37.22765007,37.32364921,37.01691213,37.06140137,95042800,AAPL
2017/9/15,37.10590054,37.6912779,36.99584931,37.43605423,196458400,AAPL
2017/9/18,37.48991081,37.58122954,36.99585213,37.15273285,113077600,AAPL
2017/9/19,37.34941218,37.41029371,37.09887255,37.16677475,83242400,AAPL
2017/9/20,36.9724346,37.05672909,36.01944207,36.5439415,211805600,AAPL
2017/9/21,36.4807131,36.4807131,35.7665521,35.91640854,150046800,AAPL
2017/9/22,35.48323129,35.65416405,35.25376437,35.56518555,186581600,AAPL
2017/9/25,35.12029513,35.55113194,34.92594946,35.25141907,177549200,AAPL
2017/9/26,35.53942283,36.04050561,35.51835011,35.85786819,146640000,AAPL
2017/9/27,36.01242256,36.22784104,35.95154102,36.11310577,102016800,AAPL
2017/9/28,36.03349156,36.1248103,35.75485134,35.89065933,88022000,AAPL
2017/9/29,35.87426667,36.0896851,35.59094246,36.08734131,105199200,AAPL
2017/10/2,36.1201148,36.16460405,35.75952401,36.01474762,74795200,AAPL
2017/10/3,36.06158345,36.31446688,36.0381705,36.17163467,64921200,AAPL
2017/10/4,35.97261716,36.02647089,35.69866094,35.93749237,80655200,AAPL
2017/10/5,36.10139181,36.3964243,36.07095462,36.38471603,85135200,AAPL
2017/10/6,36.28635818,36.40811762,36.19035547,36.36362839,69630400,AAPL
2017/10/9,36.48306899,36.69848749,36.40814252,36.49009323,65051600,AAPL
2017/10/10,36.54159633,36.99584974,36.31681342,36.50413132,62468000,AAPL
2017/10/11,36.52052214,36.7570133,36.46900864,36.65633011,67622400,AAPL
2017/10/12,36.60949636,36.84832772,36.46432037,36.52754211,64500400,AAPL
2017/10/13,36.69847973,36.82726347,36.62355328,36.75936127,65576800,AAPL
2017/10/16,36.97243279,37.4641512,36.91389505,37.43605423,96486000,AAPL
2017/10/17,37.41263496,37.66785862,37.28385124,37.57419968,75989200,AAPL
2017/10/18,37.56249949,37.63040527,37.37049754,37.40795898,65496800,AAPL
2017/10/19,36.70315487,36.78042509,36.29807479,36.52285767,170336800,AAPL
2017/10/20,36.67036546,36.9372973,36.51816884,36.58607101,95896400,AAPL
2017/10/23,36.73594126,36.92326273,36.41047159,36.56735229,87937200,AAPL
2017/10/24,36.59545661,36.86004838,36.57438388,36.78512192,71028800,AAPL
2017/10/25,36.74062206,36.89047851,36.35661469,36.6235466,84828400,AAPL
2017/10/26,36.81555894,36.95605096,36.71019171,36.85770798,68002000,AAPL
2017/10/27,37.29791178,38.3071056,37.15976354,38.17832184,177816800,AAPL
2017/10/30,38.37499587,39.35374862,38.33519064,39.03764343,178803200,AAPL
2017/10/31,39.31394345,39.72370762,39.08916054,39.5808754,144187200,AAPL
2017/11/1,39.77523024,39.79162253,38.77774824,39.07746124,134551200,AAPL
2017/11/2,39.00954678,39.45443212,38.70046584,39.3631134,165573600,AAPL
2017/11/3,40.74225955,40.8031375,40.06790376,40.39103317,237594400,AAPL
2017/11/6,40.36059542,40.9740733,40.20839875,40.80080032,140105200,AAPL
2017/11/7,40.7211961,41.03495754,40.64860987,40.93193054,97446000,AAPL
2017/11/8,40.89680288,41.26676178,40.81953264,41.26676178,97638000,AAPL
2017/11/9,41.00217119,41.23398191,40.54089355,41.18246841,117930400,AAPL
2017/11/10,41.14956281,41.21301182,40.95216984,41.04616547,100582000,AAPL
2017/11/13,40.77124029,41.00623303,40.74773958,40.88168716,67928400,AAPL
2017/11/14,40.66313201,40.76652937,40.22604548,40.26364517,99130000,AAPL
2017/11/15,39.94171403,40.02396292,39.56807646,39.73257065,116632400,AAPL
2017/11/16,40.22604495,40.38819047,40.01925383,40.20724869,94550000,AAPL
2017/11/17,40.19314833,40.2753972,39.86415999,39.98400497,87598000,AAPL
2017/11/20,40.01690463,40.08035366,39.84536096,39.94405746,65049600,AAPL
2017/11/21,40.13203989,40.81821791,40.13203989,40.68662262,100525200,AAPL
2017/11/22,40.73832914,41.12371698,40.66548199,41.11431885,102355600,AAPL
2017/11/24,41.14722271,41.24121836,41.04147313,41.11667252,56106800,AAPL
2017/11/27,41.13546851,41.142518,40.73362946,40.90987396,82867200,AAPL
2017/11/28,40.95922893,41.0931729,40.38584615,40.6701889,105715200,AAPL
2017/11/29,40.56679012,40.63493642,39.28137979,39.82656097,166665600,AAPL
2017/11/30,40.04980255,40.45164163,39.58216939,40.38349533,166108800,AAPL
2017/12/1,39.93699845,40.34118608,39.59625984,40.19549179,159037200,AAPL
2017/12/4,40.53154655,40.56444539,39.8618194,39.90176773,130169600,AAPL
2017/12/5,39.72785104,40.30593445,39.57275505,39.86414719,109400800,AAPL
2017/12/6,39.3612688,39.99574824,39.11687803,39.71610641,114240000,AAPL
2017/12/7,39.72081343,40.05215398,39.69261546,39.78896332,102693200,AAPL
2017/12/8,40.06389917,40.18374413,39.67146186,39.80070496,93420800,AAPL
2017/12/11,39.760751,40.62787435,39.66440317,40.57617569,141095200,AAPL
2017/12/12,40.45397441,40.51037392,40.29183253,40.34822845,77636800,AAPL
2017/12/13,40.53622885,40.78061961,40.41873253,40.48218155,95273600,AAPL
2017/12/14,40.51273305,40.68428028,40.33648856,40.4704361,81906000,AAPL
2017/12/15,40.80179049,40.928685,40.52684942,40.88168716,160677200,AAPL
2017/12/18,41.09552175,41.64070291,41.09082089,41.45740891,117684400,AAPL
2017/12/19,41.13077272,41.21537023,40.909879,41.015625,109745600,AAPL
2017/12/20,41.09317523,41.22242194,40.71248818,40.9709816,93902400,AAPL
2017/12/21,40.92867133,41.36340918,40.9122237,41.1260643,83799600,AAPL
2017/12/22,41.04851629,41.22241215,41.00621933,41.1260643,65397600,AAPL
2017/12/26,40.13675759,40.29420228,39.8735633,40.08271027,132742000,AAPL
2017/12/27,39.97225586,40.13204916,39.88060886,40.0897522,85992800,AAPL
2017/12/28,40.18374914,40.38349435,40.06155194,40.20254898,65920800,AAPL
2017/12/29,40.07094955,40.08739717,39.76545837,39.76780701,103999600,AAPL
2018/1/2,39.98634929,40.48923341,39.77485376,40.4798317,102223600,AAPL
2018/1/3,40.54328829,41.01797452,40.40934432,40.47278976,118071600,AAPL
2018/1/4,40.54564177,40.76418686,40.43754713,40.66078949,89738400,AAPL
2018/1/5,40.7571227,41.21065676,40.66547572,41.12371063,94640000,AAPL
2018/1/8,40.9709816,41.26707113,40.8722815,40.9709816,82271200,AAPL
2018/1/9,41.01797676,41.13782174,40.75008522,40.96627808,86336000,AAPL
2018/1/10,40.69133175,40.95922325,40.65373206,40.95687103,95839600,AAPL
2018/1/11,41.02737625,41.23887184,41.00387913,41.18952179,74670800,AAPL
2018/1/12,41.40100112,41.67829429,41.2764553,41.61484528,101672400,AAPL
2018/1/16,41.80519391,42.15533427,41.39160811,41.40335846,118263600,AAPL
2018/1/17,41.39396498,42.12244382,41.140176,42.08719635,137547200,AAPL
2018/1/18,42.15064335,42.32219062,41.88745265,42.12479401,124773600,AAPL
2018/1/19,41.97204175,42.19998493,41.69005126,41.93679428,129700400,AAPL
2018/1/22,41.66419892,41.7769944,41.49970478,41.59370041,108434400,AAPL
2018/1/23,41.66420021,42.16708437,41.55140474,41.60309982,130756400,AAPL
2018/1/24,41.65245342,41.66420377,40.70073233,40.94042587,204420400,AAPL
2018/1/25,41.00856446,41.11196179,40.07329475,40.20959091,166116000,AAPL
2018/1/26,40.41873273,40.41873273,39.96284645,40.30358505,156572000,AAPL
2018/1/29,39.9863627,39.9863627,39.26023604,39.46937943,202561600,AAPL
2018/1/30,38.89834241,39.33072813,38.70329804,39.23673248,184192800,AAPL
2018/1/31,39.2132228,39.58216299,39.12627667,39.34481812,129915600,AAPL
2018/2/1,39.28373254,39.62447127,39.18738467,39.42707825,188923200,AAPL
2018/2/2,39.0087796,39.19677444,37.62232441,37.71632004,346375200,AAPL
2018/2/5,37.38734081,38.51060565,36.65886199,36.7740097,290954000,AAPL
2018/2/6,36.3839275,38.47301288,36.18888309,38.31086731,272975200,AAPL
2018/2/7,38.32495111,38.39779826,37.38028322,37.49072647,206434400,AAPL
2018/2/8,37.66696452,37.83381086,36.43090466,36.45910263,217562000,AAPL
2018/2/9,37.06079584,37.25427364,35.44925136,36.90506744,282690400,AAPL
2018/2/12,37.39819763,38.66997216,37.16460507,38.39155197,243278000,AAPL
2018/2/13,38.21222754,38.87289043,38.14144158,38.77614975,130196800,AAPL
2018/2/14,38.46940649,39.5311848,38.43165711,39.49107361,162579600,AAPL
2018/2/15,40.06209307,40.8407316,39.87569349,40.81713867,204588800,AAPL
2018/2/16,40.66846762,41.248908,40.52925756,40.6849823,160704400,AAPL
2018/2/20,40.59533091,41.1167801,40.44668078,40.54814148,135722000,AAPL
2018/2/21,40.77937734,41.08375229,40.34994515,40.36410522,149886400,AAPL
2018/2/22,40.53634275,41.04363546,40.51510805,40.70150757,123967600,AAPL
2018/2/23,40.97757242,41.44475397,40.94689767,41.40936279,135249600,AAPL
2018/2/26,41.60991762,42.32720634,41.57688466,42.22810745,152648800,AAPL
2018/2/27,42.25878947,42.58439912,42.03699514,42.09126282,155712400,AAPL
2018/2/28,42.29654115,42.6174344,42.01104269,42.02755737,151128400,AAPL
2018/3/1,42.1266537,42.41923399,40.73926546,41.29138947,195208000,AAPL
2018/3/2,40.77229975,41.59812756,40.68971552,41.57689285,153816000,AAPL
2018/3/5,41.34093668,41.93789185,41.17813007,41.72081757,113605600,AAPL
2018/3/6,41.97800123,42.05822363,41.55800916,41.68542099,95154000,AAPL
2018/3/7,41.2772234,41.49193944,41.11913683,41.2984581,126814000,AAPL
2018/3/8,41.40463297,41.79159202,41.30789591,41.74912262,95096400,AAPL
2018/3/9,41.98981257,42.47115069,41.85531886,42.46643066,128740800,AAPL
2018/3/12,42.53956074,43.03505877,42.52068785,42.8769722,128828400,AAPL
2018/3/13,43.08225936,43.29697547,42.29182628,42.46406937,126774000,AAPL
2018/3/14,42.54663492,42.59382434,41.95439631,42.10304642,117473600,AAPL
2018/3/15,42.11721579,42.52777145,42.01575867,42.15260696,90975200,AAPL
2018/3/16,42.1526062,42.26350336,41.90957718,42.00395966,157618800,AAPL
2018/3/19,41.83880046,41.87419164,40.97521961,41.3621788,133787200,AAPL
2018/3/20,41.3480072,41.71608976,41.27722126,41.3480072,78597600,AAPL
2018/3/21,41.30081712,41.31261538,40.40892359,40.4112854,148219600,AAPL
2018/3/22,40.11164739,40.74399398,39.78131761,39.84030533,165963200,AAPL
2018/3/23,39.73175024,40.09275463,38.91772079,38.91772079,164115200,AAPL
2018/3/26,39.65625632,40.84308866,39.27165532,40.76522446,150164800,AAPL
2018/3/27,40.97994755,41.32679564,39.38492088,39.7199707,163690400,AAPL
2018/3/28,39.46277291,40.11635767,38.97671482,39.28108978,166674000,AAPL
2018/3/29,39.59490783,40.52455466,39.38019171,39.58782959,153594000,AAPL
2018/4/2,39.31884114,39.8615287,38.80682834,39.32827759,150347200,AAPL
2018/4/3,39.55478361,39.81668909,38.90356084,39.73174667,121112000,AAPL
2018/4/4,38.90356094,40.58588734,38.87760621,40.49150848,138422000,AAPL
2018/4/5,40.72038744,41.1097048,40.60241205,40.77229691,107732800,AAPL
2018/4/6,40.34050078,40.69678512,39.68691618,39.72938919,140021200,AAPL
2018/4/9,40.08332477,40.84072485,40.07624653,40.12343597,116070800,AAPL
2018/4/10,40.81947987,41.05543062,40.47263198,40.87846756,113634400,AAPL
2018/4/11,40.63779236,41.03654966,40.51273876,40.6873436,89726400,AAPL
2018/4/12,40.91622359,41.29138445,40.82891936,41.08846664,91557200,AAPL
2018/4/13,41.23947083,41.48957805,41.02003837,41.22767258,100497200,AAPL
2018/4/16,41.29846397,41.57216773,41.25127453,41.4848671,86313600,AAPL
2018/4/17,41.64296373,42.22104255,41.62408723,42.05587769,106421600,AAPL
2018/4/18,41.95440858,42.19272118,41.73497608,41.96148682,83018000,AAPL
2018/4/19,40.99880765,41.38340858,40.73926394,40.77229691,139235200,AAPL
2018/4/20,40.25320174,40.39949007,39.03333313,39.10176086,261964400,AAPL
2018/4/23,39.36366332,39.38489803,38.71715698,38.9885025,146062000,AAPL
2018/4/24,39.08996834,39.24569673,38.03998801,38.44582367,134768000,AAPL
2018/4/25,38.37031328,39.03097616,38.32076563,38.61334229,113528400,AAPL
2018/4/26,38.72424055,39.10412145,38.54727747,38.74783707,111852000,AAPL
2018/4/27,38.69592559,38.77378977,37.90077266,38.29953003,142623200,AAPL
2018/4/30,38.25469785,39.4651228,38.18627012,38.99322128,169709600,AAPL
2018/5/1,39.26457234,39.92287347,38.99558858,39.89928055,214277600,AAPL
2018/5/2,41.34565034,41.94024725,41.00824248,41.66182709,266157600,AAPL
2018/5/3,41.49902241,41.8812615,41.15925273,41.73733139,136272800,AAPL
2018/5/4,42.05821528,43.47391958,42.03933879,43.37482071,224805200,AAPL
2018/5/7,43.69336846,44.28088726,43.59191134,43.68865204,169805600,AAPL
2018/5/8,43.64854003,43.93875851,43.33708325,43.89864731,113611200,AAPL
2018/5/9,44.01662502,44.21718105,43.70281,44.2077446,92844800,AAPL
2018/5/10,44.29740017,44.91794826,44.27616186,44.84008408,111957200,AAPL
2018/5/11,44.88272095,45.01772963,44.39952325,44.66954422,104848800,AAPL
2018/5/14,44.76901932,44.89218784,44.49663108,44.56531906,83115200,AAPL
2018/5/15,44.2408215,44.3095131,43.84289744,44.16028976,94780800,AAPL
2018/5/16,44.07266099,44.63875778,44.05607901,44.57243347,76732400,AAPL
2018/5/17,44.5298049,44.74534898,44.14135356,44.29057693,69176000,AAPL
2018/5/18,44.33794368,44.48479612,44.08687198,44.12950516,73190800,AAPL
2018/5/21,44.52980648,44.83062055,44.27162922,44.44216919,73603200,AAPL
2018/5/22,44.61981135,44.73824168,44.24083286,44.33084106,60962800,AAPL
2018/5/23,44.13897421,44.64822305,43.99922371,44.61506271,80233600,AAPL
2018/5/24,44.71217509,44.72875345,44.10581255,44.56531906,92936000,AAPL
2018/5/25,44.58426882,44.92061044,44.44688925,44.66717148,69844000,AAPL
2018/5/29,44.43505966,44.70744796,44.26214878,44.50611496,90056400,AAPL
2018/5/30,44.46347131,44.52979199,44.24082178,44.41136169,74762000,AAPL
2018/5/31,44.34504102,44.58426892,44.08923114,44.26213837,109931200,AAPL
2018/6/1,44.52743117,45.06510219,44.47058331,45.06036758,93770000,AAPL
2018/6/4,45.3919771,45.81358879,45.3232891,45.4369812,105064800,AAPL
2018/6/5,45.73067713,45.93674469,45.56250452,45.78752136,86264000,AAPL
2018/6/6,45.86332135,45.9699079,45.45828812,45.9462204,83734400,AAPL
2018/6/7,45.98412258,45.99833364,45.55777272,45.82305908,85388800,AAPL
2018/6/8,45.28063028,45.47722496,44.94902696,45.40616608,106627200,AAPL
2018/6/11,45.32327894,45.47013136,45.05325799,45.29485321,73234000,AAPL
2018/6/12,45.33275422,45.62172447,45.27590637,45.54356003,67644400,AAPL
2018/6/13,45.57672355,45.68568104,45.1077405,45.16932297,86553600,AAPL
2018/6/14,45.37065389,45.37539212,45.05562883,45.19300842,86440400,AAPL
2018/6/15,45.01063217,45.04142521,44.59138777,44.7287674,246876800,AAPL
2018/6/18,44.50137403,44.81876639,44.34030693,44.70507431,73939600,AAPL
2018/6/19,43.85237288,44.13423759,43.45207788,43.98264694,134314000,AAPL
2018/6/20,44.13897949,44.34030886,43.99212345,44.17450714,82514800,AAPL
2018/6/21,44.35215584,44.612704,43.80500833,43.92817688,102847600,AAPL
2018/6/22,44.08449061,44.09159614,43.74814902,43.80025864,108801600,AAPL
2018/6/25,43.44024047,43.80026966,42.80782299,43.14890289,126652400,AAPL
2018/6/26,43.34312026,44.18160515,43.23653011,43.68419647,98276800,AAPL
2018/6/27,43.87368967,44.35925465,43.58945767,43.6202507,101141200,AAPL
2018/6/28,43.60604154,44.10581759,43.53498263,43.93764496,69460800,AAPL
2018/6/29,44.12475436,44.33793104,43.32416808,43.84526062,90950800,AAPL
2018/7/2,43.53971554,44.36398939,43.44496914,44.33556366,70925200,AAPL
2018/7/3,44.48004962,44.51794818,43.47339209,43.56340027,55819200,AAPL
2018/7/5,43.88079916,44.15319105,43.64867675,43.9139595,66416800,AAPL
2018/7/6,43.91870206,44.63165133,43.86659242,44.52269745,69940800,AAPL
2018/7/9,44.88508974,45.16458355,44.83771834,45.14089966,79026400,AAPL
2018/7/10,45.17168429,45.30669295,45.04614486,45.08641434,63756400,AAPL
2018/7/11,44.64822954,44.95141086,44.43742372,44.50137711,75326000,AAPL
2018/7/12,44.89219517,45.33749431,44.84008554,45.24748611,72164400,AAPL
2018/7/13,45.25933114,45.43934392,45.21669434,45.3185463,50055600,AAPL
2018/7/16,45.36355176,45.63120183,45.1030036,45.21906662,60172400,AAPL
2018/7/17,44.94430345,45.44644682,44.81402939,45.34696579,62138000,AAPL
2018/7/18,45.42513161,45.42986984,44.986938,45.09826279,65573600,AAPL
2018/7/19,44.93009663,45.60751822,44.93009663,45.44882202,81147200,AAPL
2018/7/20,45.4251286,45.57908656,45.04378287,45.34459686,82704800,AAPL
2018/7/23,45.16459014,45.46777512,44.89930735,45.38487244,63957600,AAPL
2018/7/24,45.58383343,45.87043642,45.48909061,45.71410751,74791600,AAPL
2018/7/25,45.72831794,46.15230054,45.57909457,46.14519501,66839600,AAPL
2018/7/26,46.09543706,46.41520028,45.85857648,46.00069427,76304000,AAPL
2018/7/27,46.18544712,46.23281851,45.02719899,45.23563385,96096000,AAPL
2018/7/30,45.45354708,45.52460598,44.78323477,44.98219681,84118000,AAPL
2018/7/31,45.07458314,45.51040587,44.84719532,45.07221222,157492000,AAPL
2018/8/1,47.16604338,47.78898418,46.73495543,47.72740173,271742800,AAPL
2018/8/2,47.50950031,49.35701375,47.45502339,49.12252045,249616000,AAPL
2018/8/3,49.03724923,49.44228244,48.67011458,49.26463699,133789600,AAPL
2018/8/6,49.26701179,49.56308759,49.04673314,49.52045441,101701600,AAPL
2018/8/7,49.57966163,49.6222948,48.97329547,49.05619812,102349600,AAPL
2018/8/8,48.80513108,49.22200447,48.44273462,49.0893631,90102000,AAPL
2018/8/9,49.62941805,49.68863322,49.07753223,49.47546005,93970400,AAPL
2018/8/10,49.2876607,49.70124481,49.12365315,49.32806778,98444800,AAPL
2018/8/13,49.75117596,50.14098963,49.36849274,49.64659119,103563600,AAPL
2018/8/14,49.95320534,50.04828041,49.50158969,49.85575104,82992000,AAPL
2018/8/15,49.72977902,50.09107085,49.51823389,49.97222519,115230400,AAPL
2018/8/16,50.33114185,50.82078544,50.26458857,50.704319,114001600,AAPL
2018/8/17,50.73283134,51.80481779,50.66627806,51.71687317,141708000,AAPL
2018/8/20,51.84048336,52.09718682,51.12978494,51.21297836,121150800,AAPL
2018/8/21,51.53148684,51.62418633,50.87308077,51.11314774,104639200,AAPL
2018/8/22,50.88970685,51.42688786,50.82790479,51.11551285,76072400,AAPL
2018/8/23,51.02043695,51.59089826,51.00855529,51.2201004,75532800,AAPL
2018/8/24,51.48394114,51.55524564,51.12977977,51.37935638,73905600,AAPL
2018/8/27,51.61467389,51.99260589,51.41976888,51.80245209,82100400,AAPL
2018/8/28,52.05677564,52.42044308,52.03538429,52.22078323,91107200,AAPL
2018/8/29,52.32775638,53.12164836,52.15186708,53.00042343,109019200,AAPL
2018/8/30,53.06459961,54.2554321,52.86256049,53.48768997,195175200,AAPL
2018/8/31,53.83945421,54.40040582,53.71823296,54.10567093,173360400,AAPL
2018/9/4,54.29107154,54.47409123,53.86798131,54.27918625,109560400,AAPL
2018/9/5,54.42892243,54.59055074,53.50430358,53.9250145,133332000,AAPL
2018/9/6,53.77290197,54.03911869,52.6010856,53.02893066,137160000,AAPL
2018/9/7,52.73182043,53.56849126,52.46085247,52.60108948,150479200,AAPL
2018/9/10,52.51789936,52.73182374,51.45304321,51.89514923,158066000,AAPL
2018/9/11,51.81907914,53.31415946,51.47442748,53.2071991,142996000,AAPL
2018/9/12,53.4662814,53.4805423,52.25405433,52.54641724,197114800,AAPL
2018/9/13,53.12876136,54.2768108,52.90295535,53.81568909,166825600,AAPL
2018/9/14,53.65881382,53.91789648,52.89107189,53.20482254,127997200,AAPL
2018/9/17,52.80312443,52.99327821,51.64319327,51.78818512,148780400,AAPL
2018/9/18,51.76679241,52.73182224,51.60753966,51.87375641,126286800,AAPL
2018/9/19,51.93554886,52.20176195,51.17493742,51.90464783,108495200,AAPL
2018/9/20,52.34914163,52.83403036,52.09005532,52.29922485,106435200,AAPL
2018/9/21,52.47750061,52.61536204,51.64795642,51.73590469,384986800,AAPL
2018/9/24,51.53623106,52.59157742,51.49106913,52.47986221,110773600,AAPL
2018/9/25,52.2326699,52.96238403,52.22078461,52.81263733,98217600,AAPL
2018/9/26,52.52978723,53.18343843,52.23504865,52.39192581,95938800,AAPL
2018/9/27,53.20006215,53.82281212,53.13350525,53.46865082,120724800,AAPL
2018/9/28,53.43062728,53.68020387,53.24760758,53.65643692,91717600,AAPL
2018/10/1,54.18173831,54.53114486,53.80143436,54.01773071,94403200,AAPL
2018/10/2,54.01535826,54.66900946,53.86799078,54.4978714,99152800,AAPL
2018/10/3,54.68089609,55.49380007,54.6167184,55.16103363,114619200,AAPL
2018/10/4,54.85439551,55.22757257,53.89174506,54.1912384,128168000,AAPL
2018/10/5,54.18412865,54.29108905,52.42996511,53.3117981,134322000,AAPL
2018/10/8,52.81738499,53.43300458,52.33962316,53.18818283,118655600,AAPL
2018/10/9,53.15727275,54.02009318,52.82688205,53.9250145,107564000,AAPL
2018/10/10,53.58988765,53.80143278,51.35321141,51.42689514,167962400,AAPL
2018/10/11,50.98954816,52.17325003,50.46662792,50.97290802,212497600,AAPL
2018/10/12,52.39191835,52.97664057,51.54098302,52.79361725,161351600,AAPL
2018/10/15,52.56781673,52.72706949,51.64319758,51.66458893,123164000,AAPL
2018/10/16,52.03776092,53.00279076,51.52197117,52.80312729,116736000,AAPL
2018/10/17,52.83878872,52.91960291,52.13522072,52.57495117,91541600,AAPL
2018/10/18,51.78343195,52.23029279,50.62825197,51.34608078,130325200,AAPL
2018/10/19,51.83096054,52.59157192,51.68121387,52.12807465,132314800,AAPL
2018/10/22,52.24217194,53.09073166,52.0401365,52.44658661,115168400,AAPL
2018/10/23,51.30091798,53.06458714,51.03232563,52.94098663,155071200,AAPL
2018/10/24,52.91009484,53.29752927,50.99429955,51.12503052,163702000,AAPL
2018/10/25,51.74777863,52.62010533,51.51959336,52.24455261,119423200,AAPL
2018/10/26,51.31755709,52.33725494,50.54981511,51.4126358,189033600,AAPL
2018/10/29,52.09956296,52.21840862,48.9858051,50.44760895,183742000,AAPL
2018/10/30,50.18851975,51.14641546,49.74166255,50.69955826,146640000,AAPL
2018/10/31,51.55048662,52.39904262,51.48868457,52.02111435,153435600,AAPL
2018/11/1,52.06628217,52.85303982,51.53385233,52.81976318,233292800,AAPL
2018/11/2,49.80821924,50.78275152,48.82892849,49.31619644,365314800,AAPL
2018/11/5,48.56034002,48.58173137,47.10329099,47.91619492,264654800,AAPL
2018/11/6,47.99462256,48.66015886,47.93995458,48.43435287,127531600,AAPL
2018/11/7,48.95729062,49.92944743,48.51993938,49.90330124,133697600,AAPL
